process_id,case_id,replay_fitness,alignments_fitness,variants,actions,is_replay_fit,is_alignment_fit
17457368,2,1.0,1.0,2,3,True,True
17457368,3,1.0,1.0,2,3,True,True
17457368,4,1.0,1.0,2,3,True,True
22160748,1,1.0,1.0,4,3,True,True
22160748,2,1.0,1.0,4,3,True,True
22160748,3,0.8333333333333334,0.6666666666666667,4,3,False,False
22160748,4,0.8333333333333334,0.6666666666666667,4,3,False,False
25530001,1,1.0,1.0,2,4,True,True
25530001,2,1.0,1.0,2,4,True,True
25530001,3,1.0,1.0,2,4,True,True
25530001,4,1.0,1.0,2,4,True,True
20317250,1,1.0,1.0,2,3,True,True
20317250,2,1.0,1.0,2,3,True,True
20317250,3,1.0,1.0,2,3,True,True
33030699,1,1.0,1.0,2,6,True,True
33030699,2,1.0,1.0,2,6,True,True
33030699,3,0.8888888888888888,0.8333333333333334,2,6,False,False
33030699,4,0.8888888888888888,0.8333333333333334,2,6,False,False
25316827,1,1.0,1.0,2,4,True,True
25316827,2,1.0,1.0,2,4,True,True
25316827,3,1.0,1.0,2,4,True,True
25316827,4,1.0,1.0,2,4,True,True
70510937,1,1.0,1.0,3,3,True,True
70510937,2,1.0,1.0,3,3,True,True
70510937,3,1.0,1.0,3,3,True,True
17404615,1,1.0,1.0,3,3,True,True
17404615,2,1.0,1.0,3,3,True,True
17404615,3,0.8333333333333334,0.6666666666666667,3,3,False,False
17404615,4,1.0,1.0,3,3,True,True
84463175,1,1.0,1.0,2,3,True,True
84463175,2,1.0,1.0,2,3,True,True
84463175,3,1.0,1.0,2,3,True,True
84463175,4,1.0,1.0,2,3,True,True
13889966,1,1.0,1.0,2,3,True,True
13889966,2,1.0,1.0,2,3,True,True
25879377,1,1.0,1.0,4,4,True,True
25879377,2,1.0,1.0,4,4,True,True
25879377,3,1.0,1.0,4,4,True,True
25879377,4,1.0,1.0,4,4,True,True
25300845,1,1.0,1.0,4,3,True,True
25300845,2,1.0,1.0,4,3,True,True
25300845,3,0.8571428571428572,0.6666666666666667,4,3,False,False
25300845,4,1.0,1.0,4,3,True,True
22746397,1,1.0,1.0,4,4,True,True
22746397,2,1.0,1.0,4,4,True,True
22746397,3,1.0,1.0,4,4,True,True
22746397,4,1.0,1.0,4,4,True,True
22746397,5,1.0,1.0,4,4,True,True
21131990,1,1.0,1.0,4,4,True,True
21131990,2,1.0,1.0,4,4,True,True
21131990,3,1.0,1.0,4,4,True,True
21131990,4,1.0,1.0,4,4,True,True
12682645,1,0.8571428571428572,0.75,3,4,False,False
12682645,2,0.8571428571428572,0.75,3,4,False,False
12682645,3,0.8571428571428572,0.75,3,4,False,False
12682645,4,0.8571428571428572,0.75,3,4,False,False
21449070,1,0.8571428571428572,0.75,3,4,False,False
21449070,2,0.8571428571428572,0.75,3,4,False,False
21449070,3,0.8571428571428572,0.75,3,4,False,False
21449070,4,1.0,1.0,3,4,True,True
23583789,1,1.0,1.0,1,4,True,True
23583789,2,1.0,1.0,1,4,True,True
23583789,3,1.0,1.0,1,4,True,True
23583789,4,1.0,1.0,1,4,True,True
23583789,5,1.0,1.0,1,4,True,True
23583789,6,1.0,1.0,1,4,True,True
23583789,7,1.0,1.0,1,4,True,True
33381980,1,1.0,1.0,3,6,True,True
33381980,2,1.0,1.0,3,6,True,True
33381980,3,1.0,1.0,3,6,True,True
33381980,4,0.9,0.8333333333333334,3,6,False,False
14531879,1,0.8571428571428572,0.75,4,4,False,False
14531879,2,1.0,1.0,4,4,True,True
14531879,3,0.8571428571428572,0.75,4,4,False,False
14531879,4,1.0,1.0,4,4,True,True
15191895,1,1.0,1.0,2,3,True,True
15191895,2,0.8333333333333334,0.6666666666666667,2,3,False,False
15191895,3,1.0,1.0,2,3,True,True
15191895,4,1.0,1.0,2,3,True,True
16994185,1,0.8571428571428572,0.75,3,4,False,False
16994185,2,0.8571428571428572,0.75,3,4,False,False
16994185,3,0.7142857142857143,0.75,3,4,False,False
16994185,4,0.8571428571428572,0.75,3,4,False,False
16994185,5,0.7142857142857143,0.75,3,4,False,False
16994185,6,0.8571428571428572,0.75,3,4,False,False
16994185,7,0.7142857142857143,0.75,3,4,False,False
92103059,1,1.0,1.0,1,5,True,True
92103059,2,1.0,1.0,1,5,True,True
92103059,3,1.0,1.0,1,5,True,True
92103059,4,1.0,1.0,1,5,True,True
92103059,5,1.0,1.0,1,5,True,True
92103059,6,1.0,1.0,1,5,True,True
92103059,7,1.0,1.0,1,5,True,True
29115638,1,1.0,1.0,3,4,True,True
29115638,2,1.0,1.0,3,4,True,True
29115638,3,1.0,1.0,3,4,True,True
49012145,1,1.0,1.0,2,3,True,True
49012145,2,1.0,1.0,2,3,True,True
49012145,3,1.0,1.0,2,3,True,True
13096921,1,1.0,1.0,2,3,True,True
13096921,2,1.0,1.0,2,3,True,True
31155403,1,0.8888888888888888,0.8333333333333334,2,6,False,False
31155403,2,1.0,1.0,2,6,True,True
31155403,3,0.8888888888888888,0.8333333333333334,2,6,False,False
31155403,4,1.0,1.0,2,6,True,True
19732630,1,1.0,1.0,2,4,True,True
19732630,2,0.8,0.75,2,4,False,False
19732630,3,1.0,1.0,2,4,True,True
19732630,4,1.0,1.0,2,4,True,True
26392764,1,1.0,1.0,4,4,True,True
26392764,2,1.0,1.0,4,4,True,True
26392764,3,1.0,1.0,4,4,True,True
26392764,4,0.875,0.75,4,4,False,False
26392764,5,1.0,1.0,4,4,True,True
29430318,1,1.0,1.0,2,3,True,True
29430318,2,1.0,1.0,2,3,True,True
14470545,1,1.0,1.0,3,4,True,True
14470545,2,1.0,1.0,3,4,True,True
14470545,3,1.0,1.0,3,4,True,True
14470545,4,0.8571428571428572,0.75,3,4,False,False
14470545,5,1.0,1.0,3,4,True,True
31707871,1,1.0,1.0,2,4,True,True
31707871,2,1.0,1.0,2,4,True,True
31707871,3,1.0,1.0,2,4,True,True
31707871,4,1.0,1.0,2,4,True,True
26461454,1,1.0,1.0,3,3,True,True
26461454,2,1.0,1.0,3,3,True,True
26461454,3,1.0,1.0,3,3,True,True
26461454,4,0.8333333333333334,0.6666666666666667,3,3,False,False
30086392,1,1.0,1.0,2,4,True,True
30086392,2,1.0,1.0,2,4,True,True
30086392,3,1.0,1.0,2,4,True,True
30086392,4,1.0,1.0,2,4,True,True
28919479,1,1.0,1.0,2,4,True,True
28919479,2,1.0,1.0,2,4,True,True
28919479,3,1.0,1.0,2,4,True,True
28842243,1,1.0,1.0,3,4,True,True
28842243,2,0.8571428571428572,0.75,3,4,False,False
28842243,3,1.0,1.0,3,4,True,True
28842243,4,0.8571428571428572,0.75,3,4,False,False
30055140,1,0.8571428571428572,0.75,4,4,False,False
30055140,2,1.0,1.0,4,4,True,True
30055140,3,0.8571428571428572,0.75,4,4,False,False
30055140,4,1.0,1.0,4,4,True,True
15077429,1,1.0,1.0,3,4,True,True
15077429,2,1.0,1.0,3,4,True,True
15077429,3,1.0,1.0,3,4,True,True
15077429,4,1.0,1.0,3,4,True,True
93010216,1,1.0,1.0,2,3,True,True
93010216,2,1.0,1.0,2,3,True,True
93010216,3,1.0,1.0,2,3,True,True
17470699,1,0.8,0.6666666666666667,5,6,False,False
17470699,2,0.8,0.6666666666666667,5,6,False,False
17470699,3,0.9,0.8333333333333334,5,6,False,False
17470699,4,0.9,0.6666666666666667,5,6,False,False
17470699,5,0.9,0.8333333333333334,5,6,False,False
27529736,1,1.0,1.0,5,4,True,True
27529736,2,1.0,1.0,5,4,True,True
27529736,3,1.0,1.0,5,4,True,True
27529736,4,1.0,1.0,5,4,True,True
27529736,5,1.0,1.0,5,4,True,True
14868473,1,0.6349206349206349,0.7142857142857143,1,5,False,False
14868473,2,0.6349206349206349,0.7142857142857143,1,5,False,False
14868473,3,0.6349206349206349,0.7142857142857143,1,5,False,False
14868473,4,0.6349206349206349,0.7142857142857143,1,5,False,False
14868473,5,0.6349206349206349,0.7142857142857143,1,5,False,False
14868473,6,0.6349206349206349,0.7142857142857143,1,5,False,False
14868473,7,0.6349206349206349,0.7142857142857143,1,5,False,False
36677025,1,1.0,1.0,4,4,True,True
36677025,2,1.0,1.0,4,4,True,True
36677025,3,0.8571428571428572,0.75,4,4,False,False
36677025,4,1.0,1.0,4,4,True,True
64724677,1,1.0,1.0,2,4,True,True
64724677,2,1.0,1.0,2,4,True,True
64724677,3,1.0,1.0,2,4,True,True
24173977,1,1.0,1.0,3,4,True,True
24173977,2,1.0,1.0,3,4,True,True
24173977,3,1.0,1.0,3,4,True,True
24173977,4,1.0,1.0,3,4,True,True
33125664,1,1.0,1.0,2,3,True,True
33125664,2,1.0,1.0,2,3,True,True
33125664,3,1.0,1.0,2,3,True,True
33125664,4,1.0,1.0,2,3,True,True
19035461,1,0.9,0.8333333333333334,3,6,False,False
19035461,2,0.9,0.8333333333333334,3,6,False,False
19035461,3,0.9,0.8333333333333334,3,6,False,False
19035461,4,0.9,0.8333333333333334,3,6,False,False
24773982,1,1.0,1.0,3,4,True,True
24773982,2,1.0,1.0,3,4,True,True
24773982,3,1.0,1.0,3,4,True,True
24773982,4,1.0,1.0,3,4,True,True
24773982,5,1.0,1.0,3,4,True,True
32750718,1,1.0,1.0,2,4,True,True
32750718,2,1.0,1.0,2,4,True,True
32750718,3,1.0,1.0,2,4,True,True
25895885,1,1.0,1.0,2,4,True,True
25895885,2,1.0,1.0,2,4,True,True
25895885,3,1.0,1.0,2,4,True,True
24053280,1,1.0,1.0,3,4,True,True
24053280,2,1.0,1.0,3,4,True,True
24053280,3,1.0,1.0,3,4,True,True
52198592,1,1.0,1.0,2,3,True,True
52198592,2,1.0,1.0,2,3,True,True
52198592,3,1.0,1.0,2,3,True,True
24271556,1,1.0,1.0,3,4,True,True
24271556,2,1.0,1.0,3,4,True,True
24271556,3,1.0,1.0,3,4,True,True
24271556,4,1.0,1.0,3,4,True,True
27949356,1,1.0,1.0,2,3,True,True
27949356,2,1.0,1.0,2,3,True,True
27949356,3,1.0,1.0,2,3,True,True
26159720,1,1.0,1.0,3,4,True,True
26159720,2,1.0,1.0,3,4,True,True
26159720,3,1.0,1.0,3,4,True,True
26159720,4,1.0,1.0,3,4,True,True
16089833,1,1.0,1.0,4,4,True,True
16089833,2,1.0,1.0,4,4,True,True
16089833,3,1.0,1.0,4,4,True,True
16089833,4,1.0,1.0,4,4,True,True
44761057,1,1.0,1.0,1,3,True,True
44761057,2,1.0,1.0,1,3,True,True
44761057,3,1.0,1.0,1,3,True,True
44761057,4,1.0,1.0,1,3,True,True
44761057,5,1.0,1.0,1,3,True,True
20788083,1,1.0,1.0,3,4,True,True
20788083,2,1.0,1.0,3,4,True,True
20788083,3,0.8571428571428572,0.75,3,4,False,False
20788083,4,1.0,1.0,3,4,True,True
10470289,1,1.0,1.0,3,4,True,True
10470289,2,1.0,1.0,3,4,True,True
10470289,3,1.0,1.0,3,4,True,True
10470289,4,1.0,1.0,3,4,True,True
10470289,5,1.0,1.0,3,4,True,True
33153230,1,0.8571428571428572,0.75,4,4,False,False
33153230,2,0.8571428571428572,0.75,4,4,False,False
33153230,3,0.7142857142857143,0.75,4,4,False,False
33153230,4,0.8571428571428572,0.75,4,4,False,False
33340135,1,1.0,1.0,4,5,True,True
33340135,2,1.0,1.0,4,5,True,True
33340135,3,1.0,1.0,4,5,True,True
33340135,4,1.0,1.0,4,5,True,True
33340135,5,1.0,1.0,4,5,True,True
20974605,1,1.0,1.0,3,4,True,True
20974605,2,1.0,1.0,3,4,True,True
20974605,3,1.0,1.0,3,4,True,True
20974605,4,1.0,1.0,3,4,True,True
21494947,1,0.9,0.7142857142857143,3,7,False,False
21494947,2,0.9,0.7142857142857143,3,7,False,False
21494947,3,0.9,0.8571428571428572,3,7,False,False
21494947,4,0.9,0.7142857142857143,3,7,False,False
21815790,1,1.0,1.0,3,3,True,True
21815790,2,1.0,1.0,3,3,True,True
21815790,3,1.0,1.0,3,3,True,True
21815790,4,1.0,1.0,3,3,True,True
11517294,1,1.0,1.0,3,4,True,True
11517294,2,1.0,1.0,3,4,True,True
11517294,3,0.8571428571428572,0.75,3,4,False,False
11517294,4,1.0,1.0,3,4,True,True
30154358,1,1.0,1.0,2,3,True,True
30154358,2,1.0,1.0,2,3,True,True
30154358,3,1.0,1.0,2,3,True,True
59617358,1,1.0,1.0,5,5,True,True
59617358,2,1.0,1.0,5,5,True,True
59617358,3,1.0,1.0,5,5,True,True
59617358,4,1.0,1.0,5,5,True,True
59617358,5,0.8888888888888888,0.8,5,5,False,False
35125517,1,1.0,1.0,2,3,True,True
35125517,2,1.0,1.0,2,3,True,True
35125517,3,1.0,1.0,2,3,True,True
13139218,1,1.0,1.0,2,3,True,True
13139218,2,1.0,1.0,2,3,True,True
13139218,3,1.0,1.0,2,3,True,True
32426140,1,1.0,1.0,2,2,True,True
32426140,2,1.0,1.0,2,2,True,True
26187047,1,0.8571428571428572,0.75,3,4,False,False
26187047,2,0.8571428571428572,0.75,3,4,False,False
26187047,3,1.0,1.0,3,4,True,True
26187047,4,0.8571428571428572,0.75,3,4,False,False
66452793,1,1.0,1.0,5,4,True,True
66452793,2,1.0,1.0,5,4,True,True
66452793,3,0.8571428571428572,0.75,5,4,False,False
66452793,4,1.0,1.0,5,4,True,True
66452793,5,0.7142857142857143,0.5,5,4,False,False
30398383,1,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,2,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,3,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,4,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,5,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,6,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,7,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,8,0.7333333333333334,0.8888888888888888,1,4,False,False
30398383,9,0.7333333333333334,0.8888888888888888,1,4,False,False
32944665,1,1.0,1.0,4,3,True,True
32944665,2,1.0,1.0,4,3,True,True
32944665,3,0.8333333333333334,0.6666666666666667,4,3,False,False
32944665,4,0.8333333333333334,0.6666666666666667,4,3,False,False
25623465,1,0.8333333333333334,0.8,3,5,False,False
25623465,2,1.0,1.0,3,5,True,True
25623465,3,0.8333333333333334,0.8,3,5,False,False
25623465,4,0.8333333333333334,0.8,3,5,False,False
25623465,5,1.0,1.0,3,5,True,True
12191611,1,1.0,1.0,3,4,True,True
12191611,2,1.0,1.0,3,4,True,True
12191611,3,0.8571428571428572,0.75,3,4,False,False
12191611,4,1.0,1.0,3,4,True,True
20717412,1,1.0,1.0,3,4,True,True
20717412,2,1.0,1.0,3,4,True,True
20717412,3,1.0,1.0,3,4,True,True
20717412,4,1.0,1.0,3,4,True,True
20717412,5,1.0,1.0,3,4,True,True
25217205,1,1.0,1.0,2,3,True,True
25217205,2,1.0,1.0,2,3,True,True
23508450,1,1.0,1.0,2,4,True,True
23508450,2,1.0,1.0,2,4,True,True
23508450,3,1.0,1.0,2,4,True,True
27958462,1,1.0,1.0,2,3,True,True
27958462,2,1.0,1.0,2,3,True,True
27958462,3,1.0,1.0,2,3,True,True
27958462,4,1.0,1.0,2,3,True,True
26269578,1,1.0,1.0,3,4,True,True
26269578,2,1.0,1.0,3,4,True,True
26269578,3,1.0,1.0,3,4,True,True
26269578,4,1.0,1.0,3,4,True,True
30679212,1,1.0,1.0,1,3,True,True
30679212,2,1.0,1.0,1,3,True,True
30679212,3,1.0,1.0,1,3,True,True
30679212,4,1.0,1.0,1,3,True,True
30679212,5,1.0,1.0,1,3,True,True
30679212,6,1.0,1.0,1,3,True,True
30679212,7,1.0,1.0,1,3,True,True
30679212,8,1.0,1.0,1,3,True,True
30679212,9,1.0,1.0,1,3,True,True
30679212,10,1.0,1.0,1,3,True,True
30679212,11,1.0,1.0,1,3,True,True
24902388,1,1.0,1.0,3,4,True,True
24902388,2,1.0,1.0,3,4,True,True
24902388,3,1.0,1.0,3,4,True,True
24902388,4,1.0,1.0,3,4,True,True
97783628,1,1.0,1.0,2,3,True,True
97783628,2,1.0,1.0,2,3,True,True
97783628,3,1.0,1.0,2,3,True,True
97783628,4,1.0,1.0,2,3,True,True
97783628,5,1.0,1.0,2,3,True,True
22549398,1,1.0,1.0,4,4,True,True
22549398,2,1.0,1.0,4,4,True,True
22549398,3,1.0,1.0,4,4,True,True
22549398,4,1.0,1.0,4,4,True,True
14281432,1,1.0,1.0,2,4,True,True
14281432,2,1.0,1.0,2,4,True,True
14281432,3,1.0,1.0,2,4,True,True
14281432,4,1.0,1.0,2,4,True,True
15187980,1,0.8333333333333334,0.8,2,5,False,False
15187980,2,0.8333333333333334,0.8,2,5,False,False
15187980,3,0.8333333333333334,0.8,2,5,False,False
15187980,4,0.8333333333333334,0.8,2,5,False,False
57308810,1,1.0,1.0,3,4,True,True
57308810,2,1.0,1.0,3,4,True,True
57308810,3,1.0,1.0,3,4,True,True
57308810,4,1.0,1.0,3,4,True,True
57308810,5,1.0,1.0,3,4,True,True
18197804,1,1.0,1.0,2,3,True,True
18197804,2,0.8333333333333334,0.6666666666666667,2,3,False,False
18197804,3,1.0,1.0,2,3,True,True
18197804,4,0.8333333333333334,0.6666666666666667,2,3,False,False
19082414,1,1.0,1.0,2,4,True,True
19082414,2,1.0,1.0,2,4,True,True
19082414,3,1.0,1.0,2,4,True,True
41179472,1,1.0,1.0,1,2,True,True
41179472,2,1.0,1.0,1,2,True,True
41179472,3,1.0,1.0,1,2,True,True
41179472,4,1.0,1.0,1,2,True,True
41179472,5,1.0,1.0,1,2,True,True
31599319,1,0.8571428571428572,0.75,4,4,False,False
31599319,2,0.8571428571428572,0.75,4,4,False,False
31599319,3,0.8571428571428572,0.75,4,4,False,False
31599319,4,0.8571428571428572,0.75,4,4,False,False
24622789,1,1.0,1.0,4,3,True,True
24622789,2,1.0,1.0,4,3,True,True
24622789,3,0.8571428571428572,0.6666666666666667,4,3,False,False
24622789,4,1.0,1.0,4,3,True,True
31424785,1,1.0,1.0,1,3,True,True
31424785,2,1.0,1.0,1,3,True,True
31424785,3,1.0,1.0,1,3,True,True
31424785,4,1.0,1.0,1,3,True,True
31424785,5,1.0,1.0,1,3,True,True
19048020,1,1.0,1.0,2,3,True,True
19048020,2,1.0,1.0,2,3,True,True
19048020,3,1.0,1.0,2,3,True,True
19048020,4,1.0,1.0,2,3,True,True
